i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
12000,-79.43510237809977,1.8173875059512206,-80.65108290487255,1.7318706572599953,-76.82016626011419,2.030761870921087,-76.76673906869742,1.9254374200622433
12200,-79.41182927865769,1.8198122017751355,-80.50403682181431,1.7676388927393774,-76.73774821378643,2.044844525463565,-76.69788146156067,1.9427054593518585
12400,-79.3558997041965,1.831021941492985,-80.44344355511375,1.7614247764034228,-76.74760373407807,2.037980274021458,-76.65948540175395,1.9561028244752332
12600,-79.22790387669879,1.8456882551291505,-80.38597702616394,1.769198113226215,-76.67378712650275,2.048475199912659,-76.64800785653979,1.950089405213368
12800,-79.16950423075437,1.8525352152131762,-80.3369628924707,1.7555799592998174,-76.59420567093035,2.05502870419078,-76.56640085674313,1.946137643184933
13000,-79.09779735654732,1.8647645584481134,-80.19469426123493,1.7781905844718326,-76.5119774684039,2.0545617980964863,-76.45597511925966,1.9608222292504405
13200,-79.00194180350158,1.895833929706359,-80.19217979010664,1.7557438711859437,-76.41977273466988,2.0763552289519724,-76.36199603692015,1.9660345713516931
13400,-78.84339941931923,1.93924393576124,-80.20610112188565,1.7392943777835614,-76.36991257134177,2.0747449625794836,-76.23312439519526,1.986159978078318
13600,-78.77438416987725,1.940392669639818,-80.07045122330547,1.763630173636133,-76.33687268736716,2.0631145364371974,-76.22329852145968,1.9926640543152245
13800,-78.73177204877271,1.946812652061052,-79.99795485913484,1.7605502725822149,-76.27976803884668,2.071000889765956,-76.1898368457628,1.9890120743880577
14000,-78.65139433033006,1.9543922306567023,-79.95178568932992,1.754226364432596,-76.21835355703848,2.085364523920056,-76.03425693869255,2.001058058585733
14200,-78.6015249141942,1.956899454838216,-79.7927098652844,1.780423981109484,-76.20628276513479,2.081561990818425,-75.9374264774673,2.0125976486723656
14400,-78.48062331855417,1.9703103806704474,-79.76386820687263,1.7787445861239775,-76.17846475492965,2.087097977170621,-75.93648025914271,2.0139810285162083
14600,-78.43055713969481,1.9628814851104954,-79.68205898979211,1.8013497565810255,-76.14060392689633,2.0931308945132376,-75.91125647074242,2.0281526547494124
14800,-78.27952391357952,1.9941443707877653,-79.55331901965447,1.8234847334256024,-76.0646774106916,2.122796424484744,-75.88373745492925,2.009088398369736
15000,-78.18538107228093,2.0102579822967113,-79.52749442038568,1.830970808774295,-76.0409134573017,2.1250587152948355,-75.80506573769512,2.0226488159185707
15200,-78.11597859538738,2.0182413582502785,-79.43913718103248,1.8517763813180965,-76.01509733907444,2.1242589506618224,-75.81094737349991,2.016877905119567
15400,-78.06696581629842,2.021627742337562,-79.33726272244084,1.870361798167394,-76.03507600737572,2.114750653193587,-75.78545767706932,2.0279701046035012
15600,-78.024817346238,2.027849598935523,-79.23224387361296,1.8759340311170962,-75.97887060018064,2.118876522208006,-75.73346513673577,2.0385186073216848
15800,-78.042094395746,2.017778703399663,-79.20820283633081,1.8814016873595558,-75.9052919908003,2.1273430286781365,-75.66104825122743,2.052314743832427
16000,-78.0343004801417,2.0158398242253006,-79.06614544214736,1.906784457521787,-75.86621026657365,2.1205718450200832,-75.671428947789,2.0544902864508012
16200,-77.91608055294562,2.0345937927582405,-78.95756494675979,1.927685336869396,-75.84169663181747,2.129240119672964,-75.61877197273795,2.050035633913808
16400,-77.8092257048232,2.0525197119492526,-78.87459766891244,1.9552635665063467,-75.76912079078431,2.1596893297139963,-75.58361573622476,2.0528402753374118
16600,-77.65900267504998,2.0785369345019373,-78.82775993842017,1.950584198657936,-75.75148020273696,2.1491083909310804,-75.61697263414378,2.0343320980215416
16800,-77.56613957851216,2.088924029301977,-78.77436894605091,1.968687957121414,-75.83824455306858,2.1398067904340343,-75.59476200181433,2.035619265748564
17000,-77.51195955056794,2.0910720058860384,-78.70000867757061,1.97993073462696,-75.80526020461451,2.1345689174555407,-75.59446962467227,2.0381639423215687
17200,-77.42992877606709,2.1160530379142126,-78.61563607020202,2.0120176494602338,-75.75144457408923,2.1314163872147525,-75.52984449121367,2.023520384401428
17400,-77.39304434782245,2.115603733587579,-78.59543123928054,2.0084623628440905,-75.66337119777116,2.14846433908081,-75.55679934086544,2.0209812426575327
17600,-77.28221204833937,2.122178664987332,-78.52338086628666,2.0211318544017596,-75.62861222334766,2.1496166193005677,-75.5537407158965,2.0387867323101427
17800,-77.21360205602636,2.1298425058859993,-78.47474994869471,2.02615741151544,-75.5985978712319,2.136660351297967,-75.59880292740921,2.0304791394513266
18000,-77.10750472853174,2.1528739008528177,-78.40657135186898,2.0441075318863295,-75.53365885253822,2.145231316093081,-75.58286265646774,2.019693286550921
18200,-77.09914032869169,2.1591340989636914,-78.42392272689037,2.035293281872202,-75.40800228952848,2.1481829302310573,-75.56445399529989,2.0243040172449684
18400,-77.04204648338559,2.155072829068207,-78.39246208939025,2.0342882618513767,-75.3953486679536,2.1387480297328163,-75.46899103528065,2.026726772209294
18600,-76.98299542983963,2.139062945489312,-78.31229679402416,2.0408739355104752,-75.36277527913167,2.1503592371732094,-75.48626300747085,2.0169429617212504
18800,-76.82956962248063,2.15347851177809,-78.22470833493982,2.04989002959601,-75.3588675924377,2.1314623438211573,-75.40439804536086,2.038556265057961
19000,-76.67136138653844,2.179396274732773,-78.25633376684245,2.034745598269364,-75.41860305234444,2.124731875597977,-75.37393418375166,2.053472816625952
19200,-76.54857873411224,2.174944107849441,-78.20475661447101,2.0370060435877266,-75.36750520978352,2.1244229444125358,-75.34923280631219,2.0327075731821154
19400,-76.47987045173687,2.1865914716155257,-78.14145921248424,2.0419020009201785,-75.28174487742812,2.1165607373924686,-75.32337128185368,2.0333960126387
19600,-76.42130467569648,2.198641837524604,-78.00723182560745,2.0626265098958676,-75.2689130177253,2.1060050374440804,-75.36169648525957,2.0131806035803077
19800,-76.40117414815,2.1874523737918934,-77.99360493984118,2.0730063077260232,-75.29844840228382,2.0835458343916495,-75.29033515747673,2.0199511220256143
20000,-76.31152092961857,2.2019076660304977,-77.90217695718023,2.100606455847513,-75.23853678842936,2.0806081705993993,-75.2622936269489,2.01590839330382
20200,-76.34737645777591,2.2018241054159127,-77.79744290167314,2.1118795640194974,-75.20164348845893,2.0826271677257853,-75.25926084630362,2.013200647139504
20400,-76.26074706686633,2.2084659938152185,-77.67907357699981,2.1278587840594967,-75.1159126401198,2.0909441582370367,-75.2417519717432,2.013439776905164
20600,-76.17236767720527,2.2231050437622186,-77.60463222306598,2.1391760722383357,-75.05410711317342,2.089372497878206,-75.20423684874979,2.024069159339682
20800,-76.1025542574711,2.2214284962189095,-77.5398972453067,2.169795132828887,-74.94411596275165,2.112307013296549,-75.1288855019357,2.012771805645042
21000,-76.09790724059243,2.220005215067922,-77.56159519263618,2.1432533798147864,-74.89773635840928,2.1220700172184275,-75.13507020979262,2.0184704168597736
21200,-75.92590538303033,2.260899357758792,-77.52148609107246,2.1383237649659734,-74.80578134608578,2.119253080654414,-75.1033977837331,2.0214846949721545
21400,-75.83176074840449,2.2696317028389137,-77.41073215948,2.1478652170261525,-74.73468851549188,2.1255965212847334,-75.08258943359941,2.0167823529170996
21600,-75.79404211947912,2.261951946593809,-77.39169575437344,2.1391375315950305,-74.67377938767069,2.1081846108892677,-75.06718064034308,2.013495843146217
21800,-75.66057343347507,2.2820158334588267,-77.33649077827157,2.138100380359804,-74.65989931781007,2.103565473031745,-75.02802617365379,2.007111954780377
22000,-75.59985235204068,2.275186005762053,-77.32900506270038,2.1317410689869933,-74.61159305758495,2.0960381432347885,-75.04703483180931,1.9905845839158829
22200,-75.52150973617456,2.281676291552986,-77.29014070056088,2.128563773586955,-74.62073616525645,2.095314016083718,-75.0213998863195,2.007738869587691
22400,-75.44622099747134,2.2881667929893332,-77.24761660050261,2.142100729551591,-74.57438985593797,2.0731195865406957,-74.96533110794435,2.0088828627631536
22600,-75.32857919219092,2.299581790103065,-77.20554845797241,2.153480293163314,-74.63260730378981,2.057419040227,-74.85956363311033,2.034832435836658
