i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
23000,-60.10125522125122,2.687582146925325,-58.59803606715897,2.634115788260071,-55.985551872792556,2.7149986782319013,-58.21086012050371,3.4233474559841346
23200,-59.90380877101955,2.6861701274547465,-58.63119630421221,2.5986749348311418,-55.953071323184794,2.7268710263679155,-58.22504792314174,3.41429155409222
23400,-59.8172082662642,2.6484016439710567,-58.5659349274979,2.6124276690238974,-55.95807686461781,2.744673491051886,-58.15765435807755,3.410902430825509
23600,-59.8108840896363,2.654012632932721,-58.48872051989623,2.6197579874560124,-56.0021249701478,2.731289123293045,-58.002086574781444,3.404308913275941
23800,-59.79090707388209,2.6605244678077193,-58.46782971075677,2.6258890544406874,-55.93212185902441,2.7142205260724466,-57.97766273279742,3.384485740165849
24000,-59.742770317640954,2.662805252324763,-58.43594443138406,2.60852687547696,-55.91517474091692,2.715171755475139,-57.90304055419523,3.3782725573745913
24200,-59.70635513516075,2.6718017895717705,-58.465568982749325,2.5923512051620583,-55.8452791729048,2.7129904505023323,-57.87330606229834,3.3541523484149014
24400,-59.68189868862109,2.676831692951319,-58.36446779163699,2.599255936034055,-55.907848248702884,2.7084537963268915,-57.84679280983479,3.3525587283076863
24600,-59.74222791603307,2.6964576519845984,-58.33534601359082,2.579980177084234,-55.789975169707084,2.7211038434206642,-57.80173657577443,3.3353106485983823
24800,-59.58716814530695,2.6947847057031655,-58.419850129795904,2.582068201219973,-55.6816197141403,2.7117320163377925,-57.74296090241011,3.3297855709354582
25000,-59.63807206754178,2.6753790741862455,-58.41383313816866,2.5772047762354755,-55.6592680394964,2.699184814802478,-57.72194192175748,3.323037976798907
25200,-59.5697966663197,2.658009459147122,-58.43747294022667,2.524469022842131,-55.52103232567537,2.715819300902294,-57.59783266346579,3.333745295829228
25400,-59.686461133496486,2.637619711695794,-58.44459732952679,2.5321571031960515,-55.53656136511504,2.720528312460637,-57.68162993711261,3.33165023780736
25600,-59.76670270583013,2.6135724800988425,-58.328768423023604,2.5258140357692276,-55.55411830377614,2.706723696260851,-57.61473687432991,3.340938753202046
25800,-59.78959421411557,2.581430736291254,-58.29394655853879,2.512527060485748,-55.52613127282611,2.703941429935923,-57.498382132331265,3.346209174190883
